alpha3_code,date,name
PYF,2024-04-01,Easter Monday
PYF,2024-05-01,Labor Day
PYF,2024-05-08,Victory Day
PYF,2024-05-09,Ascension Day
PYF,2024-05-20,Whit Monday
PYF,2024-06-29,Internal Autonomy Day
PYF,2024-07-14,National Day
PYF,2024-08-15,Assumption Day
PYF,2024-11-01,All Saints' Day
PYF,2024-11-11,Armistice Day
PYF,2024-12-25,Christmas Day
PYF,2025-01-01,New Year's Day
PYF,2025-03-05,Missionary Day
PYF,2025-04-18,Good Friday
PYF,2025-04-21,Easter Monday
PYF,2025-05-01,Labor Day
PYF,2025-05-08,Victory Day
PYF,2025-05-29,Ascension Day
PYF,2025-06-09,Whit Monday
PYF,2025-07-14,National Day
PYF,2025-08-15,Assumption Day
PYF,2025-11-01,All Saints' Day
PYF,2025-11-11,Armistice Day
PYF,2025-11-20,Matāri'i
PYF,2025-12-25,Christmas Day
PYF,2026-01-01,New Year's Day
PYF,2026-03-05,Missionary Day
PYF,2026-04-03,Good Friday
PYF,2026-04-06,Easter Monday
PYF,2026-05-01,Labor Day
PYF,2026-05-08,Victory Day
PYF,2026-05-14,Ascension Day
PYF,2026-05-25,Whit Monday
PYF,2026-07-14,National Day
PYF,2026-08-15,Assumption Day
PYF,2026-11-01,All Saints' Day
PYF,2026-11-11,Armistice Day
PYF,2026-11-20,Matāri'i
PYF,2026-12-25,Christmas Day
QAT,2015-02-10,National Sports Day
QAT,2015-07-18,Eid al-Fitr
QAT,2015-07-19,Eid al-Fitr
QAT,2015-07-20,Eid al-Fitr
QAT,2015-09-23,Eid al-Adha
QAT,2015-09-24,Eid al-Adha
QAT,2015-09-25,Eid al-Adha
QAT,2015-12-18,Qatar National Day
QAT,2016-02-09,National Sports Day
QAT,2016-07-06,Eid al-Fitr
QAT,2016-07-07,Eid al-Fitr
QAT,2016-07-08,Eid al-Fitr
QAT,2016-09-10,Eid al-Adha
QAT,2016-09-11,Eid al-Adha
QAT,2016-09-12,Eid al-Adha
QAT,2016-12-18,Qatar National Day
QAT,2017-02-14,National Sports Day
QAT,2017-06-25,Eid al-Fitr
QAT,2017-06-26,Eid al-Fitr
QAT,2017-06-27,Eid al-Fitr
QAT,2017-08-31,Eid al-Adha
QAT,2017-09-01,Eid al-Adha
QAT,2017-09-02,Eid al-Adha
QAT,2017-12-18,Qatar National Day
QAT,2018-02-13,National Sports Day
QAT,2018-06-15,Eid al-Fitr
QAT,2018-06-16,Eid al-Fitr
QAT,2018-06-17,Eid al-Fitr
QAT,2018-08-22,Eid al-Adha
QAT,2018-08-23,Eid al-Adha
QAT,2018-08-24,Eid al-Adha
QAT,2018-12-18,Qatar National Day
QAT,2019-02-12,National Sports Day
QAT,2019-06-04,Eid al-Fitr
QAT,2019-06-05,Eid al-Fitr
QAT,2019-06-06,Eid al-Fitr
QAT,2019-08-11,Eid al-Adha
QAT,2019-08-12,Eid al-Adha
QAT,2019-08-13,Eid al-Adha
QAT,2019-12-18,Qatar National Day
QAT,2020-02-11,National Sports Day
QAT,2020-05-24,Eid al-Fitr
QAT,2020-05-25,Eid al-Fitr
QAT,2020-05-26,Eid al-Fitr
QAT,2020-07-31,Eid al-Adha
QAT,2020-08-01,Eid al-Adha
QAT,2020-08-02,Eid al-Adha
QAT,2020-12-18,Qatar National Day
QAT,2021-02-09,National Sports Day
QAT,2021-05-13,Eid al-Fitr
QAT,2021-05-14,Eid al-Fitr
QAT,2021-05-15,Eid al-Fitr
QAT,2021-07-20,Eid al-Adha
QAT,2021-07-21,Eid al-Adha
QAT,2021-07-22,Eid al-Adha
QAT,2021-12-18,Qatar National Day
QAT,2022-02-08,National Sports Day
QAT,2022-05-02,Eid al-Fitr
QAT,2022-05-03,Eid al-Fitr
QAT,2022-05-04,Eid al-Fitr
QAT,2022-07-09,Eid al-Adha
QAT,2022-07-10,Eid al-Adha
QAT,2022-07-11,Eid al-Adha
QAT,2022-12-18,Qatar National Day
QAT,2023-02-14,National Sports Day
QAT,2023-04-21,Eid al-Fitr
QAT,2023-04-22,Eid al-Fitr
QAT,2023-04-23,Eid al-Fitr
QAT,2023-06-28,Eid al-Adha
QAT,2023-06-29,Eid al-Adha
QAT,2023-06-30,Eid al-Adha
QAT,2023-12-18,Qatar National Day
QAT,2024-02-13,National Sports Day
QAT,2024-04-10,Eid al-Fitr
QAT,2024-04-11,Eid al-Fitr
QAT,2024-04-12,Eid al-Fitr
QAT,2024-06-16,Eid al-Adha
QAT,2024-06-17,Eid al-Adha
QAT,2024-06-18,Eid al-Adha
QAT,2024-12-18,Qatar National Day
QAT,2025-01-02,New Year's Holiday
QAT,2025-02-11,National Sports Day
QAT,2025-03-30,Eid al-Fitr
QAT,2025-03-31,Eid al-Fitr
QAT,2025-04-01,Eid al-Fitr
QAT,2025-06-06,Eid al-Adha
QAT,2025-06-07,Eid al-Adha
QAT,2025-06-08,Eid al-Adha
QAT,2025-12-18,Qatar National Day
QAT,2026-02-10,National Sports Day
QAT,2026-03-20,Eid al-Fitr (estimated)
QAT,2026-03-21,Eid al-Fitr (estimated)
QAT,2026-03-22,Eid al-Fitr (estimated)
QAT,2026-05-27,Eid al-Adha (estimated)
QAT,2026-05-28,Eid al-Adha (estimated)
QAT,2026-05-29,Eid al-Adha (estimated)
QAT,2026-12-18,Qatar National Day
REU,2015-01-01,New Year's Day
REU,2015-04-06,Easter Monday
REU,2015-05-01,Labor Day
REU,2015-05-08,Victory Day
REU,2015-05-14,Ascension Day
REU,2015-05-25,Whit Monday
REU,2015-07-14,National Day
REU,2015-08-15,Assumption Day
REU,2015-11-01,All Saints' Day
REU,2015-11-11,Armistice Day
REU,2015-12-20,Abolition of Slavery
REU,2015-12-25,Christmas Day
REU,2016-01-01,New Year's Day
REU,2016-03-28,Easter Monday
REU,2016-05-01,Labor Day
REU,2016-05-05,Ascension Day
REU,2016-05-08,Victory Day
REU,2016-05-16,Whit Monday
REU,2016-07-14,National Day
REU,2016-08-15,Assumption Day
REU,2016-11-01,All Saints' Day
REU,2016-11-11,Armistice Day
REU,2016-12-20,Abolition of Slavery
REU,2016-12-25,Christmas Day
REU,2017-01-01,New Year's Day
REU,2017-04-17,Easter Monday
REU,2017-05-01,Labor Day
REU,2017-05-08,Victory Day
REU,2017-05-25,Ascension Day
REU,2017-06-05,Whit Monday
REU,2017-07-14,National Day
REU,2017-08-15,Assumption Day
REU,2017-11-01,All Saints' Day
REU,2017-11-11,Armistice Day
REU,2017-12-20,Abolition of Slavery
REU,2017-12-25,Christmas Day
REU,2018-01-01,New Year's Day
REU,2018-04-02,Easter Monday
REU,2018-05-01,Labor Day
REU,2018-05-08,Victory Day
REU,2018-05-10,Ascension Day
REU,2018-05-21,Whit Monday
REU,2018-07-14,National Day
REU,2018-08-15,Assumption Day
REU,2018-11-01,All Saints' Day
REU,2018-11-11,Armistice Day
REU,2018-12-20,Abolition of Slavery
REU,2018-12-25,Christmas Day
REU,2019-01-01,New Year's Day
REU,2019-04-22,Easter Monday
REU,2019-05-01,Labor Day
REU,2019-05-08,Victory Day
REU,2019-05-30,Ascension Day
REU,2019-06-10,Whit Monday
REU,2019-07-14,National Day
REU,2019-08-15,Assumption Day
REU,2019-11-01,All Saints' Day
REU,2019-11-11,Armistice Day
REU,2019-12-20,Abolition of Slavery
REU,2019-12-25,Christmas Day
REU,2020-01-01,New Year's Day
REU,2020-04-13,Easter Monday
REU,2020-05-01,Labor Day
REU,2020-05-08,Victory Day
REU,2020-05-21,Ascension Day
REU,2020-06-01,Whit Monday
REU,2020-07-14,National Day
REU,2020-08-15,Assumption Day
REU,2020-11-01,All Saints' Day
REU,2020-11-11,Armistice Day
REU,2020-12-20,Abolition of Slavery
REU,2020-12-25,Christmas Day
REU,2021-01-01,New Year's Day
REU,2021-04-05,Easter Monday
REU,2021-05-01,Labor Day
REU,2021-05-08,Victory Day
REU,2021-05-13,Ascension Day
REU,2021-05-24,Whit Monday
REU,2021-07-14,National Day
REU,2021-08-15,Assumption Day
REU,2021-11-01,All Saints' Day
REU,2021-11-11,Armistice Day
REU,2021-12-20,Abolition of Slavery
REU,2021-12-25,Christmas Day
REU,2022-01-01,New Year's Day
REU,2022-04-18,Easter Monday
REU,2022-05-01,Labor Day
REU,2022-05-08,Victory Day
REU,2022-05-26,Ascension Day
REU,2022-06-06,Whit Monday
REU,2022-07-14,National Day
REU,2022-08-15,Assumption Day
REU,2022-11-01,All Saints' Day
REU,2022-11-11,Armistice Day
REU,2022-12-20,Abolition of Slavery
REU,2022-12-25,Christmas Day
REU,2023-01-01,New Year's Day
REU,2023-04-10,Easter Monday
REU,2023-05-01,Labor Day
REU,2023-05-08,Victory Day
REU,2023-05-18,Ascension Day
REU,2023-05-29,Whit Monday
REU,2023-07-14,National Day
REU,2023-08-15,Assumption Day
REU,2023-11-01,All Saints' Day
REU,2023-11-11,Armistice Day
REU,2023-12-20,Abolition of Slavery
REU,2023-12-25,Christmas Day
REU,2024-01-01,New Year's Day
REU,2024-04-01,Easter Monday
REU,2024-05-01,Labor Day
REU,2024-05-08,Victory Day
REU,2024-05-09,Ascension Day
REU,2024-05-20,Whit Monday
REU,2024-07-14,National Day
REU,2024-08-15,Assumption Day
REU,2024-11-01,All Saints' Day
REU,2024-11-11,Armistice Day
REU,2024-12-20,Abolition of Slavery
REU,2024-12-25,Christmas Day
REU,2025-01-01,New Year's Day
REU,2025-04-21,Easter Monday
REU,2025-05-01,Labor Day
REU,2025-05-08,Victory Day
REU,2025-05-29,Ascension Day
REU,2025-06-09,Whit Monday
REU,2025-07-14,National Day
REU,2025-08-15,Assumption Day
REU,2025-11-01,All Saints' Day
REU,2025-11-11,Armistice Day
REU,2025-12-20,Abolition of Slavery
REU,2025-12-25,Christmas Day
REU,2026-01-01,New Year's Day
REU,2026-04-06,Easter Monday
REU,2026-05-01,Labor Day
REU,2026-05-08,Victory Day
REU,2026-05-14,Ascension Day
REU,2026-05-25,Whit Monday
REU,2026-07-14,National Day
REU,2026-08-15,Assumption Day
REU,2026-11-01,All Saints' Day
REU,2026-11-11,Armistice Day
REU,2026-12-20,Abolition of Slavery
REU,2026-12-25,Christmas Day
ROU,2015-01-01,New Year's Day
ROU,2015-01-02,New Year's Day
ROU,2015-04-12,Easter
ROU,2015-04-13,Easter
ROU,2015-05-01,Labor Day
ROU,2015-05-31,Pentecost
ROU,2015-06-01,Pentecost
ROU,2015-08-15,Dormition of the Mother of God
ROU,2015-11-30,Saint Andrew's Day
ROU,2015-12-01,National Day
ROU,2015-12-25,Christmas Day
ROU,2015-12-26,Christmas Day
ROU,2016-01-01,New Year's Day
ROU,2016-01-02,New Year's Day
ROU,2016-01-24,Unification of the Romanian Principalities Day
ROU,2016-05-01,Easter; Labor Day
ROU,2016-05-02,Easter
ROU,2016-06-19,Pentecost
ROU,2016-06-20,Pentecost
ROU,2016-08-15,Dormition of the Mother of God
ROU,2016-11-30,Saint Andrew's Day
ROU,2016-12-01,National Day
ROU,2016-12-25,Christmas Day
ROU,2016-12-26,Christmas Day
ROU,2017-01-01,New Year's Day
ROU,2017-01-02,New Year's Day
ROU,2017-01-24,Unification of the Romanian Principalities Day
ROU,2017-04-16,Easter
ROU,2017-04-17,Easter
ROU,2017-05-01,Labor Day
ROU,2017-06-01,Children's Day
ROU,2017-06-04,Pentecost
ROU,2017-06-05,Pentecost
ROU,2017-08-15,Dormition of the Mother of God
ROU,2017-11-30,Saint Andrew's Day
ROU,2017-12-01,National Day
ROU,2017-12-25,Christmas Day
ROU,2017-12-26,Christmas Day
ROU,2018-01-01,New Year's Day
ROU,2018-01-02,New Year's Day
ROU,2018-01-24,Unification of the Romanian Principalities Day
ROU,2018-04-06,Easter
ROU,2018-04-08,Easter
ROU,2018-04-09,Easter
ROU,2018-05-01,Labor Day
ROU,2018-05-27,Pentecost
ROU,2018-05-28,Pentecost
ROU,2018-06-01,Children's Day
ROU,2018-08-15,Dormition of the Mother of God
ROU,2018-11-30,Saint Andrew's Day
ROU,2018-12-01,National Day
ROU,2018-12-25,Christmas Day
ROU,2018-12-26,Christmas Day
ROU,2019-01-01,New Year's Day
ROU,2019-01-02,New Year's Day
ROU,2019-01-24,Unification of the Romanian Principalities Day
ROU,2019-04-26,Easter
ROU,2019-04-28,Easter
ROU,2019-04-29,Easter
ROU,2019-05-01,Labor Day
ROU,2019-06-01,Children's Day
ROU,2019-06-16,Pentecost
ROU,2019-06-17,Pentecost
ROU,2019-08-15,Dormition of the Mother of God
ROU,2019-11-30,Saint Andrew's Day
ROU,2019-12-01,National Day
ROU,2019-12-25,Christmas Day
ROU,2019-12-26,Christmas Day
ROU,2020-01-01,New Year's Day
ROU,2020-01-02,New Year's Day
ROU,2020-01-24,Unification of the Romanian Principalities Day
ROU,2020-04-17,Easter
ROU,2020-04-19,Easter
ROU,2020-04-20,Easter
ROU,2020-05-01,Labor Day
ROU,2020-06-01,Children's Day
ROU,2020-06-07,Pentecost
ROU,2020-06-08,Pentecost
ROU,2020-08-15,Dormition of the Mother of God
ROU,2020-11-30,Saint Andrew's Day
ROU,2020-12-01,National Day
ROU,2020-12-25,Christmas Day
ROU,2020-12-26,Christmas Day
ROU,2021-01-01,New Year's Day
ROU,2021-01-02,New Year's Day
ROU,2021-01-24,Unification of the Romanian Principalities Day
ROU,2021-04-30,Easter
ROU,2021-05-01,Labor Day
ROU,2021-05-02,Easter
ROU,2021-05-03,Easter
ROU,2021-06-01,Children's Day
ROU,2021-06-20,Pentecost
ROU,2021-06-21,Pentecost
ROU,2021-08-15,Dormition of the Mother of God
ROU,2021-11-30,Saint Andrew's Day
ROU,2021-12-01,National Day
ROU,2021-12-25,Christmas Day
ROU,2021-12-26,Christmas Day
ROU,2022-01-01,New Year's Day
ROU,2022-01-02,New Year's Day
ROU,2022-01-24,Unification of the Romanian Principalities Day
ROU,2022-04-22,Easter
ROU,2022-04-24,Easter
ROU,2022-04-25,Easter
ROU,2022-05-01,Labor Day
ROU,2022-06-01,Children's Day
ROU,2022-06-12,Pentecost
ROU,2022-06-13,Pentecost
ROU,2022-08-15,Dormition of the Mother of God
ROU,2022-11-30,Saint Andrew's Day
ROU,2022-12-01,National Day
ROU,2022-12-25,Christmas Day
ROU,2022-12-26,Christmas Day
ROU,2023-01-01,New Year's Day
ROU,2023-01-02,New Year's Day
ROU,2023-01-24,Unification of the Romanian Principalities Day
ROU,2023-04-14,Easter
ROU,2023-04-16,Easter
ROU,2023-04-17,Easter
ROU,2023-05-01,Labor Day
ROU,2023-06-01,Children's Day
ROU,2023-06-04,Pentecost
ROU,2023-06-05,Pentecost
ROU,2023-08-15,Dormition of the Mother of God
ROU,2023-11-30,Saint Andrew's Day
ROU,2023-12-01,National Day
ROU,2023-12-25,Christmas Day
ROU,2023-12-26,Christmas Day
ROU,2024-01-01,New Year's Day
ROU,2024-01-02,New Year's Day
ROU,2024-01-06,Epiphany
ROU,2024-01-07,Saint John the Baptist
ROU,2024-01-24,Unification of the Romanian Principalities Day
ROU,2024-05-01,Labor Day
ROU,2024-05-03,Easter
ROU,2024-05-05,Easter
ROU,2024-05-06,Easter
ROU,2024-06-01,Children's Day
ROU,2024-06-23,Pentecost
ROU,2024-06-24,Pentecost
ROU,2024-08-15,Dormition of the Mother of God
ROU,2024-11-30,Saint Andrew's Day
ROU,2024-12-01,National Day
ROU,2024-12-25,Christmas Day
ROU,2024-12-26,Christmas Day
ROU,2025-01-01,New Year's Day
ROU,2025-01-02,New Year's Day
ROU,2025-01-06,Epiphany
ROU,2025-01-07,Saint John the Baptist
ROU,2025-01-24,Unification of the Romanian Principalities Day
ROU,2025-04-18,Easter
ROU,2025-04-20,Easter
ROU,2025-04-21,Easter
ROU,2025-05-01,Labor Day
ROU,2025-06-01,Children's Day
ROU,2025-06-08,Pentecost
ROU,2025-06-09,Pentecost
ROU,2025-08-15,Dormition of the Mother of God
ROU,2025-11-30,Saint Andrew's Day
ROU,2025-12-01,National Day
ROU,2025-12-25,Christmas Day
ROU,2025-12-26,Christmas Day
ROU,2026-01-01,New Year's Day
ROU,2026-01-02,New Year's Day
ROU,2026-01-06,Epiphany
ROU,2026-01-07,Saint John the Baptist
ROU,2026-01-24,Unification of the Romanian Principalities Day
ROU,2026-04-10,Easter
ROU,2026-04-12,Easter
ROU,2026-04-13,Easter
ROU,2026-05-01,Labor Day
ROU,2026-05-31,Pentecost
ROU,2026-06-01,Children's Day; Pentecost
ROU,2026-08-15,Dormition of the Mother of God
ROU,2026-11-30,Saint Andrew's Day
ROU,2026-12-01,National Day
ROU,2026-12-25,Christmas Day
ROU,2026-12-26,Christmas Day
RUS,2015-01-01,New Year Holidays
RUS,2015-01-02,New Year Holidays
RUS,2015-01-03,New Year Holidays
RUS,2015-01-04,New Year Holidays
RUS,2015-01-05,New Year Holidays
RUS,2015-01-06,New Year Holidays
RUS,2015-01-07,Christmas Day
RUS,2015-01-08,New Year Holidays
RUS,2015-01-09,Day off (substituted from 01/03/2015)
RUS,2015-02-23,Defender of the Fatherland Day
RUS,2015-03-08,International Women's Day
RUS,2015-03-09,Day off (substituted from 03/08/2015)
RUS,2015-05-01,Holiday of Spring and Labor
RUS,2015-05-04,Day off (substituted from 01/04/2015)
RUS,2015-05-09,Victory Day
RUS,2015-05-11,Day off (substituted from 05/09/2015)
RUS,2015-06-12,Russia Day
RUS,2015-11-04,Unity Day
RUS,2016-01-01,New Year Holidays
RUS,2016-01-02,New Year Holidays
RUS,2016-01-03,New Year Holidays
RUS,2016-01-04,New Year Holidays
RUS,2016-01-05,New Year Holidays
RUS,2016-01-06,New Year Holidays
RUS,2016-01-07,Christmas Day
RUS,2016-01-08,New Year Holidays
RUS,2016-02-22,Day off (substituted from 02/20/2016)
RUS,2016-02-23,Defender of the Fatherland Day
RUS,2016-03-07,Day off (substituted from 01/03/2016)
RUS,2016-03-08,International Women's Day
RUS,2016-05-01,Holiday of Spring and Labor
RUS,2016-05-02,Day off (substituted from 05/01/2016)
RUS,2016-05-03,Day off (substituted from 01/02/2016)
RUS,2016-05-09,Victory Day
RUS,2016-06-12,Russia Day
RUS,2016-06-13,Day off (substituted from 06/12/2016)
RUS,2016-11-04,Unity Day
RUS,2017-01-01,New Year Holidays
RUS,2017-01-02,New Year Holidays
RUS,2017-01-03,New Year Holidays
RUS,2017-01-04,New Year Holidays
RUS,2017-01-05,New Year Holidays
RUS,2017-01-06,New Year Holidays
RUS,2017-01-07,Christmas Day
RUS,2017-01-08,New Year Holidays
RUS,2017-02-23,Defender of the Fatherland Day
RUS,2017-02-24,Day off (substituted from 01/01/2017)
RUS,2017-03-08,International Women's Day
RUS,2017-05-01,Holiday of Spring and Labor
RUS,2017-05-08,Day off (substituted from 01/07/2017)
RUS,2017-05-09,Victory Day
RUS,2017-06-12,Russia Day
RUS,2017-11-04,Unity Day
RUS,2017-11-06,Day off (substituted from 11/04/2017)
RUS,2018-01-01,New Year Holidays
RUS,2018-01-02,New Year Holidays
RUS,2018-01-03,New Year Holidays
RUS,2018-01-04,New Year Holidays
RUS,2018-01-05,New Year Holidays
RUS,2018-01-06,New Year Holidays
RUS,2018-01-07,Christmas Day
RUS,2018-01-08,New Year Holidays
RUS,2018-02-23,Defender of the Fatherland Day
RUS,2018-03-08,International Women's Day
RUS,2018-03-09,Day off (substituted from 01/06/2018)
RUS,2018-04-30,Day off (substituted from 04/28/2018)
RUS,2018-05-01,Holiday of Spring and Labor
RUS,2018-05-02,Day off (substituted from 01/07/2018)
RUS,2018-05-09,Victory Day
RUS,2018-06-11,Day off (substituted from 06/09/2018)
RUS,2018-06-12,Russia Day
RUS,2018-11-04,Unity Day
RUS,2018-11-05,Day off (substituted from 11/04/2018)
RUS,2018-12-31,Day off (substituted from 12/29/2018)
RUS,2019-01-01,New Year Holidays
RUS,2019-01-02,New Year Holidays
RUS,2019-01-03,New Year Holidays
RUS,2019-01-04,New Year Holidays
RUS,2019-01-05,New Year Holidays
RUS,2019-01-06,New Year Holidays
RUS,2019-01-07,Christmas Day
RUS,2019-01-08,New Year Holidays
RUS,2019-02-23,Defender of the Fatherland Day
RUS,2019-03-08,International Women's Day
RUS,2019-05-01,Holiday of Spring and Labor
RUS,2019-05-02,Day off (substituted from 01/05/2019)
RUS,2019-05-03,Day off (substituted from 01/06/2019)
RUS,2019-05-09,Victory Day
RUS,2019-05-10,Day off (substituted from 02/23/2019)
RUS,2019-06-12,Russia Day
RUS,2019-11-04,Unity Day
RUS,2020-01-01,New Year Holidays
RUS,2020-01-02,New Year Holidays
RUS,2020-01-03,New Year Holidays
RUS,2020-01-04,New Year Holidays
RUS,2020-01-05,New Year Holidays
RUS,2020-01-06,New Year Holidays
RUS,2020-01-07,Christmas Day
RUS,2020-01-08,New Year Holidays
RUS,2020-02-23,Defender of the Fatherland Day
RUS,2020-02-24,Day off (substituted from 02/23/2020)
RUS,2020-03-08,International Women's Day
RUS,2020-03-09,Day off (substituted from 03/08/2020)
RUS,2020-05-01,Holiday of Spring and Labor
RUS,2020-05-04,Day off (substituted from 01/04/2020)
RUS,2020-05-05,Day off (substituted from 01/05/2020)
RUS,2020-05-09,Victory Day
RUS,2020-05-11,Day off (substituted from 05/09/2020)
RUS,2020-06-12,Russia Day
RUS,2020-11-04,Unity Day
RUS,2021-01-01,New Year Holidays
RUS,2021-01-02,New Year Holidays
RUS,2021-01-03,New Year Holidays
RUS,2021-01-04,New Year Holidays
RUS,2021-01-05,New Year Holidays
RUS,2021-01-06,New Year Holidays
RUS,2021-01-07,Christmas Day
RUS,2021-01-08,New Year Holidays
RUS,2021-02-22,Day off (substituted from 02/20/2021)
RUS,2021-02-23,Defender of the Fatherland Day
RUS,2021-03-08,International Women's Day
RUS,2021-05-01,Holiday of Spring and Labor
RUS,2021-05-03,Day off (substituted from 05/01/2021)
RUS,2021-05-09,Victory Day
RUS,2021-05-10,Day off (substituted from 05/09/2021)
RUS,2021-06-12,Russia Day
RUS,2021-06-14,Day off (substituted from 06/12/2021)
RUS,2021-11-04,Unity Day
RUS,2021-11-05,Day off (substituted from 01/02/2021)
RUS,2021-12-31,Day off (substituted from 01/03/2021)
RUS,2022-01-01,New Year Holidays
RUS,2022-01-02,New Year Holidays
RUS,2022-01-03,New Year Holidays
RUS,2022-01-04,New Year Holidays
RUS,2022-01-05,New Year Holidays
RUS,2022-01-06,New Year Holidays
RUS,2022-01-07,Christmas Day
RUS,2022-01-08,New Year Holidays
RUS,2022-02-23,Defender of the Fatherland Day
RUS,2022-03-07,Day off (substituted from 03/05/2022)
RUS,2022-03-08,International Women's Day
RUS,2022-05-01,Holiday of Spring and Labor
RUS,2022-05-02,Day off (substituted from 05/01/2022)
RUS,2022-05-03,Day off (substituted from 01/01/2022)
RUS,2022-05-09,Victory Day
RUS,2022-05-10,Day off (substituted from 01/02/2022)
RUS,2022-06-12,Russia Day
RUS,2022-06-13,Day off (substituted from 06/12/2022)
RUS,2022-11-04,Unity Day
RUS,2023-01-01,New Year Holidays
RUS,2023-01-02,New Year Holidays
RUS,2023-01-03,New Year Holidays
RUS,2023-01-04,New Year Holidays
RUS,2023-01-05,New Year Holidays
RUS,2023-01-06,New Year Holidays
RUS,2023-01-07,Christmas Day
RUS,2023-01-08,New Year Holidays
RUS,2023-02-23,Defender of the Fatherland Day
RUS,2023-02-24,Day off (substituted from 01/01/2023)
RUS,2023-03-08,International Women's Day
RUS,2023-05-01,Holiday of Spring and Labor
RUS,2023-05-08,Day off (substituted from 01/08/2023)
RUS,2023-05-09,Victory Day
RUS,2023-06-12,Russia Day
RUS,2023-11-04,Unity Day
RUS,2023-11-06,Day off (substituted from 11/04/2023)
RUS,2024-01-01,New Year Holidays
RUS,2024-01-02,New Year Holidays
RUS,2024-01-03,New Year Holidays
RUS,2024-01-04,New Year Holidays
RUS,2024-01-05,New Year Holidays
RUS,2024-01-06,New Year Holidays
RUS,2024-01-07,Christmas Day
RUS,2024-01-08,New Year Holidays
RUS,2024-02-23,Defender of the Fatherland Day
RUS,2024-03-08,International Women's Day
RUS,2024-04-29,Day off (substituted from 04/27/2024)
RUS,2024-04-30,Day off (substituted from 11/02/2024)
RUS,2024-05-01,Holiday of Spring and Labor
RUS,2024-05-09,Victory Day
RUS,2024-05-10,Day off (substituted from 01/06/2024)
RUS,2024-06-12,Russia Day
RUS,2024-11-04,Unity Day
RUS,2024-12-30,Day off (substituted from 12/28/2024)
RUS,2024-12-31,Day off (substituted from 01/07/2024)
RUS,2025-01-01,New Year Holidays
RUS,2025-01-02,New Year Holidays
RUS,2025-01-03,New Year Holidays
RUS,2025-01-04,New Year Holidays
RUS,2025-01-05,New Year Holidays
RUS,2025-01-06,New Year Holidays
RUS,2025-01-07,Christmas Day
RUS,2025-01-08,New Year Holidays
RUS,2025-02-23,Defender of the Fatherland Day
RUS,2025-03-08,International Women's Day
RUS,2025-05-01,Holiday of Spring and Labor
RUS,2025-05-02,Day off (substituted from 01/04/2025)
RUS,2025-05-08,Day off (substituted from 02/23/2025)
RUS,2025-05-09,Victory Day
RUS,2025-06-12,Russia Day
RUS,2025-06-13,Day off (substituted from 03/08/2025)
RUS,2025-11-03,Day off (substituted from 11/01/2025)
RUS,2025-11-04,Unity Day
RUS,2025-12-31,Day off (substituted from 01/05/2025)
RUS,2026-01-01,New Year Holidays
RUS,2026-01-02,New Year Holidays
RUS,2026-01-03,New Year Holidays
RUS,2026-01-04,New Year Holidays
RUS,2026-01-05,New Year Holidays
RUS,2026-01-06,New Year Holidays
RUS,2026-01-07,Christmas Day
RUS,2026-01-08,New Year Holidays
RUS,2026-02-23,Defender of the Fatherland Day
RUS,2026-03-08,International Women's Day
RUS,2026-05-01,Holiday of Spring and Labor
RUS,2026-05-09,Victory Day
RUS,2026-06-12,Russia Day
RUS,2026-11-04,Unity Day
RWA,2015-01-01,New Year's Day
RWA,2015-02-01,National Heroes' Day
RWA,2015-04-03,Good Friday
RWA,2015-04-07,Memorial Day of Genocide perpetrated against the Tutsi in 1994
